,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,species_id,genus,species,taxa
30317,30318,2,5,2000,12,DO,F,35.0,56.0,DO,Dipodomys,ordii,Rodent
30318,30319,2,5,2000,12,PP,M,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
30319,30320,2,5,2000,19,PB,F,25.0,35.0,PB,Chaetodipus,baileyi,Rodent
30320,30321,2,5,2000,19,PB,F,25.0,23.0,PB,Chaetodipus,baileyi,Rodent
30321,30322,2,5,2000,19,PB,F,26.0,34.0,PB,Chaetodipus,baileyi,Rodent
30322,30323,2,5,2000,18,PB,M,26.0,21.0,PB,Chaetodipus,baileyi,Rodent
30323,30324,2,5,2000,18,PB,F,25.0,30.0,PB,Chaetodipus,baileyi,Rodent
30324,30325,2,5,2000,18,PB,M,24.0,24.0,PB,Chaetodipus,baileyi,Rodent
30325,30326,2,5,2000,18,AB,,,,AB,Amphispiza,bilineata,Bird
30326,30327,2,5,2000,18,PB,F,27.0,30.0,PB,Chaetodipus,baileyi,Rodent
30327,30328,2,5,2000,17,DM,F,34.0,42.0,DM,Dipodomys,merriami,Rodent
30328,30329,2,5,2000,17,DO,F,35.0,54.0,DO,Dipodomys,ordii,Rodent
30329,30330,2,5,2000,17,PP,F,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30330,30331,2,5,2000,17,DM,M,34.0,36.0,DM,Dipodomys,merriami,Rodent
30331,30332,2,5,2000,17,PB,M,26.0,38.0,PB,Chaetodipus,baileyi,Rodent
30332,30333,2,5,2000,20,PB,M,25.0,26.0,PB,Chaetodipus,baileyi,Rodent
30333,30334,2,5,2000,20,PP,F,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30334,30335,2,5,2000,20,PB,M,26.0,47.0,PB,Chaetodipus,baileyi,Rodent
30335,30336,2,5,2000,20,PP,M,22.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30336,30337,2,5,2000,20,PB,M,25.0,23.0,PB,Chaetodipus,baileyi,Rodent
30337,30338,2,5,2000,21,PB,F,25.0,32.0,PB,Chaetodipus,baileyi,Rodent
30338,30339,2,5,2000,21,PB,M,26.0,43.0,PB,Chaetodipus,baileyi,Rodent
30339,30340,2,5,2000,21,PB,F,24.0,24.0,PB,Chaetodipus,baileyi,Rodent
30340,30341,2,5,2000,22,DM,F,35.0,32.0,DM,Dipodomys,merriami,Rodent
30341,30342,2,5,2000,22,PP,F,23.0,23.0,PP,Chaetodipus,penicillatus,Rodent
30342,30343,2,5,2000,22,PB,M,26.0,36.0,PB,Chaetodipus,baileyi,Rodent
30343,30344,2,5,2000,22,DM,M,36.0,57.0,DM,Dipodomys,merriami,Rodent
30344,30345,2,5,2000,22,PB,M,27.0,31.0,PB,Chaetodipus,baileyi,Rodent
30345,30346,2,5,2000,22,PB,F,26.0,39.0,PB,Chaetodipus,baileyi,Rodent
30346,30347,2,5,2000,22,DM,F,34.0,42.0,DM,Dipodomys,merriami,Rodent
30347,30348,2,5,2000,22,PB,F,25.0,24.0,PB,Chaetodipus,baileyi,Rodent
30348,30349,2,5,2000,22,PB,F,26.0,29.0,PB,Chaetodipus,baileyi,Rodent
30349,30350,2,5,2000,22,PB,M,25.0,24.0,PB,Chaetodipus,baileyi,Rodent
30350,30351,2,5,2000,22,PB,M,26.0,38.0,PB,Chaetodipus,baileyi,Rodent
30351,30352,2,5,2000,22,PB,M,26.0,30.0,PB,Chaetodipus,baileyi,Rodent
30352,30353,2,5,2000,24,PB,F,27.0,32.0,PB,Chaetodipus,baileyi,Rodent
30353,30354,2,5,2000,24,PB,F,26.0,38.0,PB,Chaetodipus,baileyi,Rodent
30354,30355,2,5,2000,7,PB,M,27.0,20.0,PB,Chaetodipus,baileyi,Rodent
30355,30356,2,5,2000,7,OT,M,19.0,25.0,OT,Onychomys,torridus,Rodent
30356,30357,2,5,2000,23,,,,,,,,
30357,30358,2,6,2000,3,PB,M,27.0,51.0,PB,Chaetodipus,baileyi,Rodent
30358,30359,2,6,2000,3,PP,M,20.0,18.0,PP,Chaetodipus,penicillatus,Rodent
30359,30360,2,6,2000,3,PB,F,27.0,38.0,PB,Chaetodipus,baileyi,Rodent
30360,30361,2,6,2000,3,PB,M,26.0,39.0,PB,Chaetodipus,baileyi,Rodent
30361,30362,2,6,2000,3,PB,F,24.0,26.0,PB,Chaetodipus,baileyi,Rodent
30362,30363,2,6,2000,3,OT,M,21.0,26.0,OT,Onychomys,torridus,Rodent
30363,30364,2,6,2000,3,PB,F,28.0,33.0,PB,Chaetodipus,baileyi,Rodent
30364,30365,2,6,2000,4,PB,F,23.0,31.0,PB,Chaetodipus,baileyi,Rodent
30365,30366,2,6,2000,4,DM,F,38.0,42.0,DM,Dipodomys,merriami,Rodent
30366,30367,2,6,2000,4,PB,F,25.0,27.0,PB,Chaetodipus,baileyi,Rodent
30367,30368,2,6,2000,4,PB,M,25.0,42.0,PB,Chaetodipus,baileyi,Rodent
30368,30369,2,6,2000,4,DM,M,35.0,50.0,DM,Dipodomys,merriami,Rodent
30369,30370,2,6,2000,4,PB,M,25.0,35.0,PB,Chaetodipus,baileyi,Rodent
30370,30371,2,6,2000,6,PP,M,21.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30371,30372,2,6,2000,6,PP,M,20.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30372,30373,2,6,2000,6,OT,M,21.0,26.0,OT,Onychomys,torridus,Rodent
30373,30374,2,6,2000,6,PB,F,25.0,37.0,PB,Chaetodipus,baileyi,Rodent
30374,30375,2,6,2000,6,PP,M,21.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30375,30376,2,6,2000,11,OT,F,20.0,21.0,OT,Onychomys,torridus,Rodent
30376,30377,2,6,2000,11,PB,F,26.0,31.0,PB,Chaetodipus,baileyi,Rodent
30377,30378,2,6,2000,11,DX,,,,DX,Dipodomys,sp.,Rodent
30378,30379,2,6,2000,11,DM,F,34.0,46.0,DM,Dipodomys,merriami,Rodent
30379,30380,2,6,2000,11,OT,M,20.0,25.0,OT,Onychomys,torridus,Rodent
30380,30381,2,6,2000,11,PB,M,26.0,33.0,PB,Chaetodipus,baileyi,Rodent
30381,30382,2,6,2000,11,DM,M,36.0,46.0,DM,Dipodomys,merriami,Rodent
30382,30383,2,6,2000,9,OT,M,20.0,27.0,OT,Onychomys,torridus,Rodent
30383,30384,2,6,2000,9,DM,M,34.0,32.0,DM,Dipodomys,merriami,Rodent
30384,30385,2,6,2000,9,PB,F,25.0,23.0,PB,Chaetodipus,baileyi,Rodent
30385,30386,2,6,2000,9,DM,F,35.0,46.0,DM,Dipodomys,merriami,Rodent
30386,30387,2,6,2000,9,DM,M,34.0,45.0,DM,Dipodomys,merriami,Rodent
30387,30388,2,6,2000,9,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
30388,30389,2,6,2000,9,PP,M,21.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30389,30390,2,6,2000,9,PB,M,25.0,41.0,PB,Chaetodipus,baileyi,Rodent
30390,30391,2,6,2000,9,DM,M,34.0,49.0,DM,Dipodomys,merriami,Rodent
30391,30392,2,6,2000,8,PB,M,24.0,32.0,PB,Chaetodipus,baileyi,Rodent
30392,30393,2,6,2000,8,PB,F,24.0,34.0,PB,Chaetodipus,baileyi,Rodent
30393,30394,2,6,2000,8,PP,M,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30394,30395,2,6,2000,8,PB,M,27.0,33.0,PB,Chaetodipus,baileyi,Rodent
30395,30396,2,6,2000,8,DO,M,34.0,51.0,DO,Dipodomys,ordii,Rodent
30396,30397,2,6,2000,8,PB,M,25.0,25.0,PB,Chaetodipus,baileyi,Rodent
30397,30398,2,6,2000,8,PB,M,26.0,29.0,PB,Chaetodipus,baileyi,Rodent
30398,30399,2,6,2000,8,DO,M,37.0,51.0,DO,Dipodomys,ordii,Rodent
30399,30400,2,6,2000,8,PB,F,27.0,32.0,PB,Chaetodipus,baileyi,Rodent
30400,30401,2,6,2000,8,DO,M,36.0,57.0,DO,Dipodomys,ordii,Rodent
30401,30402,2,6,2000,13,OT,M,20.0,22.0,OT,Onychomys,torridus,Rodent
30402,30403,2,6,2000,13,PB,F,23.0,29.0,PB,Chaetodipus,baileyi,Rodent
30403,30404,2,6,2000,13,OT,M,19.0,,OT,Onychomys,torridus,Rodent
30404,30405,2,6,2000,13,PP,M,20.0,15.0,PP,Chaetodipus,penicillatus,Rodent
30405,30406,2,6,2000,13,PB,F,25.0,42.0,PB,Chaetodipus,baileyi,Rodent
30406,30407,2,6,2000,13,PB,M,26.0,34.0,PB,Chaetodipus,baileyi,Rodent
30407,30408,2,6,2000,14,PP,M,20.0,15.0,PP,Chaetodipus,penicillatus,Rodent
30408,30409,2,6,2000,14,DM,M,34.0,53.0,DM,Dipodomys,merriami,Rodent
30409,30410,2,6,2000,14,PP,F,19.0,13.0,PP,Chaetodipus,penicillatus,Rodent
30410,30411,2,6,2000,14,PP,F,24.0,20.0,PP,Chaetodipus,penicillatus,Rodent
30411,30412,2,6,2000,14,PP,F,20.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30412,30413,2,6,2000,14,PP,M,23.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30413,30414,2,6,2000,14,PP,M,21.0,12.0,PP,Chaetodipus,penicillatus,Rodent
30414,30415,2,6,2000,15,PP,F,21.0,15.0,PP,Chaetodipus,penicillatus,Rodent
30415,30416,2,6,2000,15,PP,F,19.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30416,30417,2,6,2000,15,PP,F,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30417,30418,2,6,2000,15,AB,,,,AB,Amphispiza,bilineata,Bird
30418,30419,2,6,2000,16,PP,F,19.0,23.0,PP,Chaetodipus,penicillatus,Rodent
30419,30420,2,6,2000,5,,,,,,,,
30420,30421,2,6,2000,10,,,,,,,,
30421,30422,3,4,2000,1,DO,F,36.0,46.0,DO,Dipodomys,ordii,Rodent
30422,30423,3,4,2000,1,DO,M,35.0,46.0,DO,Dipodomys,ordii,Rodent
30423,30424,3,4,2000,1,PP,M,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30424,30425,3,4,2000,1,DO,F,64.0,35.0,DO,Dipodomys,ordii,Rodent
30425,30426,3,4,2000,1,PP,F,22.0,15.0,PP,Chaetodipus,penicillatus,Rodent
30426,30427,3,4,2000,1,DM,F,37.0,49.0,DM,Dipodomys,merriami,Rodent
30427,30428,3,4,2000,1,PP,F,23.0,34.0,PP,Chaetodipus,penicillatus,Rodent
30428,30429,3,4,2000,1,PP,F,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30429,30430,3,4,2000,1,PB,F,26.0,31.0,PB,Chaetodipus,baileyi,Rodent
30430,30431,3,4,2000,2,PP,M,22.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30431,30432,3,4,2000,2,PP,F,23.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30432,30433,3,4,2000,2,PB,F,26.0,42.0,PB,Chaetodipus,baileyi,Rodent
30433,30434,3,4,2000,2,PP,M,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
30434,30435,3,4,2000,2,RM,F,17.0,13.0,RM,Reithrodontomys,megalotis,Rodent
30435,30436,3,4,2000,2,PB,M,26.0,30.0,PB,Chaetodipus,baileyi,Rodent
30436,30437,3,4,2000,2,PB,M,26.0,47.0,PB,Chaetodipus,baileyi,Rodent
30437,30438,3,4,2000,2,PB,F,27.0,42.0,PB,Chaetodipus,baileyi,Rodent
30438,30439,3,4,2000,2,PP,M,22.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30439,30440,3,4,2000,2,PB,F,25.0,26.0,PB,Chaetodipus,baileyi,Rodent
30440,30441,3,4,2000,2,PB,F,25.0,31.0,PB,Chaetodipus,baileyi,Rodent
30441,30442,3,4,2000,2,DO,F,,66.0,DO,Dipodomys,ordii,Rodent
30442,30443,3,4,2000,2,NL,M,33.0,184.0,NL,Neotoma,albigula,Rodent
30443,30444,3,4,2000,12,PP,M,19.0,13.0,PP,Chaetodipus,penicillatus,Rodent
30444,30445,3,4,2000,12,PP,F,20.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30445,30446,3,4,2000,12,PP,F,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30446,30447,3,4,2000,12,PP,M,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
30447,30448,3,4,2000,12,AB,,,,AB,Amphispiza,bilineata,Bird
30448,30449,3,4,2000,12,DX,,,,DX,Dipodomys,sp.,Rodent
30449,30450,3,4,2000,12,PP,M,22.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30450,30451,3,4,2000,12,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30451,30452,3,4,2000,12,PB,F,26.0,31.0,PB,Chaetodipus,baileyi,Rodent
30452,30453,3,4,2000,12,DM,F,35.0,33.0,DM,Dipodomys,merriami,Rodent
30453,30454,3,4,2000,12,PP,F,21.0,15.0,PP,Chaetodipus,penicillatus,Rodent
30454,30455,3,4,2000,12,DO,M,,,DO,Dipodomys,ordii,Rodent
30455,30456,3,4,2000,19,PB,F,25.0,24.0,PB,Chaetodipus,baileyi,Rodent
30456,30457,3,4,2000,19,PB,F,25.0,48.0,PB,Chaetodipus,baileyi,Rodent
30457,30458,3,4,2000,19,PB,F,25.0,44.0,PB,Chaetodipus,baileyi,Rodent
30458,30459,3,4,2000,19,PP,M,21.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30459,30460,3,4,2000,19,PB,M,27.0,43.0,PB,Chaetodipus,baileyi,Rodent
30460,30461,3,4,2000,19,PB,M,27.0,31.0,PB,Chaetodipus,baileyi,Rodent
30461,30462,3,4,2000,18,PB,,,,PB,Chaetodipus,baileyi,Rodent
30462,30463,3,4,2000,18,PG,,,,PG,Pooecetes,gramineus,Bird
30463,30464,3,4,2000,18,PB,M,25.0,26.0,PB,Chaetodipus,baileyi,Rodent
30464,30465,3,4,2000,18,PB,M,26.0,41.0,PB,Chaetodipus,baileyi,Rodent
30465,30466,3,4,2000,18,PB,F,25.0,33.0,PB,Chaetodipus,baileyi,Rodent
30466,30467,3,4,2000,18,PB,M,26.0,33.0,PB,Chaetodipus,baileyi,Rodent
30467,30468,3,4,2000,18,PB,F,26.0,30.0,PB,Chaetodipus,baileyi,Rodent
30468,30469,3,4,2000,18,PB,F,25.0,24.0,PB,Chaetodipus,baileyi,Rodent
30469,30470,3,4,2000,17,DM,F,34.0,41.0,DM,Dipodomys,merriami,Rodent
30470,30471,3,4,2000,17,DM,F,36.0,44.0,DM,Dipodomys,merriami,Rodent
30471,30472,3,4,2000,17,DM,M,36.0,49.0,DM,Dipodomys,merriami,Rodent
30472,30473,3,4,2000,17,DM,M,37.0,33.0,DM,Dipodomys,merriami,Rodent
30473,30474,3,4,2000,17,PP,M,22.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30474,30475,3,4,2000,17,DM,M,36.0,49.0,DM,Dipodomys,merriami,Rodent
30475,30476,3,4,2000,17,DX,,,,DX,Dipodomys,sp.,Rodent
30476,30477,3,4,2000,17,DM,M,36.0,40.0,DM,Dipodomys,merriami,Rodent
30477,30478,3,4,2000,17,OT,M,20.0,24.0,OT,Onychomys,torridus,Rodent
30478,30479,3,4,2000,22,PB,M,26.0,40.0,PB,Chaetodipus,baileyi,Rodent
30479,30480,3,4,2000,22,PP,M,23.0,25.0,PP,Chaetodipus,penicillatus,Rodent
30480,30481,3,4,2000,22,PB,M,26.0,35.0,PB,Chaetodipus,baileyi,Rodent
30481,30482,3,4,2000,22,PB,M,26.0,37.0,PB,Chaetodipus,baileyi,Rodent
30482,30483,3,4,2000,22,PB,F,26.0,24.0,PB,Chaetodipus,baileyi,Rodent
30483,30484,3,4,2000,22,PB,M,26.0,29.0,PB,Chaetodipus,baileyi,Rodent
30484,30485,3,4,2000,22,PB,F,26.0,34.0,PB,Chaetodipus,baileyi,Rodent
30485,30486,3,4,2000,21,PP,F,23.0,33.0,PP,Chaetodipus,penicillatus,Rodent
30486,30487,3,4,2000,21,PB,M,27.0,41.0,PB,Chaetodipus,baileyi,Rodent
30487,30488,3,4,2000,21,PB,F,25.0,37.0,PB,Chaetodipus,baileyi,Rodent
30488,30489,3,4,2000,21,PP,M,19.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30489,30490,3,4,2000,21,PB,M,25.0,40.0,PB,Chaetodipus,baileyi,Rodent
30490,30491,3,4,2000,20,PB,F,25.0,37.0,PB,Chaetodipus,baileyi,Rodent
30491,30492,3,4,2000,20,PP,F,23.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30492,30493,3,4,2000,20,PB,M,27.0,45.0,PB,Chaetodipus,baileyi,Rodent
30493,30494,3,4,2000,20,PP,F,22.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30494,30495,3,4,2000,20,NL,F,35.0,160.0,NL,Neotoma,albigula,Rodent
30495,30496,3,4,2000,20,NL,F,34.0,208.0,NL,Neotoma,albigula,Rodent
30496,30497,3,4,2000,24,PP,F,22.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30497,30498,3,4,2000,24,PP,M,22.0,,PP,Chaetodipus,penicillatus,Rodent
30498,30499,3,4,2000,24,PL,M,20.0,21.0,PL,Peromyscus,leucopus,Rodent
30499,30500,3,4,2000,23,,,,,,,,
30500,30501,3,5,2000,3,NL,F,32.0,171.0,NL,Neotoma,albigula,Rodent
30501,30502,3,5,2000,3,PB,F,26.0,43.0,PB,Chaetodipus,baileyi,Rodent
30502,30503,3,5,2000,3,PB,F,26.0,29.0,PB,Chaetodipus,baileyi,Rodent
30503,30504,3,5,2000,3,PB,F,27.0,40.0,PB,Chaetodipus,baileyi,Rodent
30504,30505,3,5,2000,3,PB,M,27.0,49.0,PB,Chaetodipus,baileyi,Rodent
30505,30506,3,5,2000,3,OT,M,20.0,29.0,OT,Onychomys,torridus,Rodent
30506,30507,3,5,2000,4,PB,F,25.0,32.0,PB,Chaetodipus,baileyi,Rodent
30507,30508,3,5,2000,4,PB,M,25.0,33.0,PB,Chaetodipus,baileyi,Rodent
30508,30509,3,5,2000,4,DM,F,33.0,41.0,DM,Dipodomys,merriami,Rodent
30509,30510,3,5,2000,4,DM,F,38.0,40.0,DM,Dipodomys,merriami,Rodent
30510,30511,3,5,2000,4,PB,M,26.0,40.0,PB,Chaetodipus,baileyi,Rodent
30511,30512,3,5,2000,4,PP,F,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30512,30513,3,5,2000,4,PB,F,25.0,30.0,PB,Chaetodipus,baileyi,Rodent
30513,30514,3,5,2000,4,PP,M,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
30514,30515,3,5,2000,6,OT,M,20.0,25.0,OT,Onychomys,torridus,Rodent
30515,30516,3,5,2000,6,OT,M,20.0,31.0,OT,Onychomys,torridus,Rodent
30516,30517,3,5,2000,6,PB,M,28.0,49.0,PB,Chaetodipus,baileyi,Rodent
30517,30518,3,5,2000,6,OT,F,19.0,26.0,OT,Onychomys,torridus,Rodent
30518,30519,3,5,2000,6,PB,F,26.0,24.0,PB,Chaetodipus,baileyi,Rodent
30519,30520,3,5,2000,6,RM,M,19.0,13.0,RM,Reithrodontomys,megalotis,Rodent
30520,30521,3,5,2000,6,PB,F,25.0,31.0,PB,Chaetodipus,baileyi,Rodent
30521,30522,3,5,2000,6,PP,M,21.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30522,30523,3,5,2000,6,PP,F,22.0,18.0,PP,Chaetodipus,penicillatus,Rodent
30523,30524,3,5,2000,11,PB,F,26.0,31.0,PB,Chaetodipus,baileyi,Rodent
30524,30525,3,5,2000,11,OT,M,21.0,30.0,OT,Onychomys,torridus,Rodent
30525,30526,3,5,2000,11,PP,M,22.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30526,30527,3,5,2000,11,OT,F,20.0,26.0,OT,Onychomys,torridus,Rodent
30527,30528,3,5,2000,11,PP,M,22.0,20.0,PP,Chaetodipus,penicillatus,Rodent
30528,30529,3,5,2000,11,DM,M,37.0,50.0,DM,Dipodomys,merriami,Rodent
30529,30530,3,5,2000,9,SH,M,29.0,77.0,SH,Sigmodon,hispidus,Rodent
30530,30531,3,5,2000,9,PP,M,23.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30531,30532,3,5,2000,9,PB,F,25.0,26.0,PB,Chaetodipus,baileyi,Rodent
30532,30533,3,5,2000,9,DM,M,35.0,47.0,DM,Dipodomys,merriami,Rodent
30533,30534,3,5,2000,9,DM,F,35.0,46.0,DM,Dipodomys,merriami,Rodent
30534,30535,3,5,2000,9,DM,M,36.0,50.0,DM,Dipodomys,merriami,Rodent
30535,30536,3,5,2000,9,OT,M,20.0,28.0,OT,Onychomys,torridus,Rodent
30536,30537,3,5,2000,9,DM,M,35.0,,DM,Dipodomys,merriami,Rodent
30537,30538,3,5,2000,9,DM,M,35.0,30.0,DM,Dipodomys,merriami,Rodent
30538,30539,3,5,2000,9,PP,M,21.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30539,30540,3,5,2000,8,DO,F,36.0,43.0,DO,Dipodomys,ordii,Rodent
30540,30541,3,5,2000,8,PB,F,25.0,28.0,PB,Chaetodipus,baileyi,Rodent
30541,30542,3,5,2000,8,PP,M,21.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30542,30543,3,5,2000,8,DO,M,35.0,50.0,DO,Dipodomys,ordii,Rodent
30543,30544,3,5,2000,8,PB,F,25.0,31.0,PB,Chaetodipus,baileyi,Rodent
30544,30545,3,5,2000,8,PP,M,23.0,26.0,PP,Chaetodipus,penicillatus,Rodent
30545,30546,3,5,2000,8,PP,F,22.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30546,30547,3,5,2000,8,PB,F,26.0,31.0,PB,Chaetodipus,baileyi,Rodent
30547,30548,3,5,2000,8,DO,F,35.0,43.0,DO,Dipodomys,ordii,Rodent
30548,30549,3,5,2000,8,OT,M,29.0,22.0,OT,Onychomys,torridus,Rodent
30549,30550,3,5,2000,13,PP,F,23.0,31.0,PP,Chaetodipus,penicillatus,Rodent
30550,30551,3,5,2000,13,PP,M,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30551,30552,3,5,2000,13,PP,M,23.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30552,30553,3,5,2000,13,PB,F,25.0,31.0,PB,Chaetodipus,baileyi,Rodent
30553,30554,3,5,2000,13,PB,M,26.0,44.0,PB,Chaetodipus,baileyi,Rodent
30554,30555,3,5,2000,13,OT,M,20.0,25.0,OT,Onychomys,torridus,Rodent
30555,30556,3,5,2000,14,DM,M,35.0,26.0,DM,Dipodomys,merriami,Rodent
30556,30557,3,5,2000,14,DM,M,36.0,49.0,DM,Dipodomys,merriami,Rodent
30557,30558,3,5,2000,14,DM,M,37.0,53.0,DM,Dipodomys,merriami,Rodent
30558,30559,3,5,2000,14,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
30559,30560,3,5,2000,14,DM,F,35.0,43.0,DM,Dipodomys,merriami,Rodent
30560,30561,3,5,2000,14,OT,M,21.0,30.0,OT,Onychomys,torridus,Rodent
30561,30562,3,5,2000,14,OT,F,21.0,31.0,OT,Onychomys,torridus,Rodent
30562,30563,3,5,2000,14,DM,F,36.0,48.0,DM,Dipodomys,merriami,Rodent
30563,30564,3,5,2000,14,DM,M,36.0,47.0,DM,Dipodomys,merriami,Rodent
30564,30565,3,5,2000,14,DM,F,36.0,41.0,DM,Dipodomys,merriami,Rodent
30565,30566,3,5,2000,14,PP,M,22.0,13.0,PP,Chaetodipus,penicillatus,Rodent
30566,30567,3,5,2000,15,OT,M,20.0,26.0,OT,Onychomys,torridus,Rodent
30567,30568,3,5,2000,15,AH,,,,AH,Ammospermophilus,harrisi,Rodent
30568,30569,3,5,2000,15,PP,F,21.0,13.0,PP,Chaetodipus,penicillatus,Rodent
30569,30570,3,5,2000,15,PP,F,21.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30570,30571,3,5,2000,15,PP,M,22.0,17.0,PP,Chaetodipus,penicillatus,Rodent
30571,30572,3,5,2000,15,PP,M,23.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30572,30573,3,5,2000,15,PP,M,23.0,22.0,PP,Chaetodipus,penicillatus,Rodent
30573,30574,3,5,2000,15,PP,F,21.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30574,30575,3,5,2000,15,PP,M,22.0,20.0,PP,Chaetodipus,penicillatus,Rodent
30575,30576,3,5,2000,16,DO,M,35.0,41.0,DO,Dipodomys,ordii,Rodent
30576,30577,3,5,2000,16,RM,F,16.0,11.0,RM,Reithrodontomys,megalotis,Rodent
30577,30578,3,5,2000,16,DO,M,33.0,41.0,DO,Dipodomys,ordii,Rodent
30578,30579,3,5,2000,16,OT,M,20.0,24.0,OT,Onychomys,torridus,Rodent
30579,30580,3,5,2000,5,,,,,,,,
30580,30581,3,5,2000,10,,,,,,,,
30581,30582,4,30,2000,1,DO,M,34.0,53.0,DO,Dipodomys,ordii,Rodent
30582,30583,4,30,2000,1,DO,F,36.0,49.0,DO,Dipodomys,ordii,Rodent
30583,30584,4,30,2000,1,PP,F,22.0,23.0,PP,Chaetodipus,penicillatus,Rodent
30584,30585,4,30,2000,1,PP,F,22.0,29.0,PP,Chaetodipus,penicillatus,Rodent
30585,30586,4,30,2000,1,PP,M,24.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30586,30587,4,30,2000,1,PB,F,26.0,35.0,PB,Chaetodipus,baileyi,Rodent
30587,30588,4,30,2000,1,PP,M,20.0,14.0,PP,Chaetodipus,penicillatus,Rodent
30588,30589,4,30,2000,1,PP,M,22.0,21.0,PP,Chaetodipus,penicillatus,Rodent
30589,30590,4,30,2000,19,PB,F,26.0,37.0,PB,Chaetodipus,baileyi,Rodent
30590,30591,4,30,2000,19,PB,F,25.0,38.0,PB,Chaetodipus,baileyi,Rodent
30591,30592,4,30,2000,19,PB,M,26.0,37.0,PB,Chaetodipus,baileyi,Rodent
30592,30593,4,30,2000,19,PB,F,24.0,38.0,PB,Chaetodipus,baileyi,Rodent
30593,30594,4,30,2000,18,PP,F,23.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30594,30595,4,30,2000,18,PB,F,25.0,34.0,PB,Chaetodipus,baileyi,Rodent
30595,30596,4,30,2000,18,PB,M,25.0,31.0,PB,Chaetodipus,baileyi,Rodent
30596,30597,4,30,2000,18,PP,F,24.0,16.0,PP,Chaetodipus,penicillatus,Rodent
30597,30598,4,30,2000,18,PB,F,25.0,36.0,PB,Chaetodipus,baileyi,Rodent
30598,30599,4,30,2000,17,OT,F,19.0,29.0,OT,Onychomys,torridus,Rodent
30599,30600,4,30,2000,17,PP,F,,23.0,PP,Chaetodipus,penicillatus,Rodent
30600,30601,4,30,2000,17,OT,M,21.0,30.0,OT,Onychomys,torridus,Rodent
30601,30602,4,30,2000,17,DO,M,34.0,39.0,DO,Dipodomys,ordii,Rodent
30602,30603,4,30,2000,17,DO,M,33.0,38.0,DO,Dipodomys,ordii,Rodent
30603,30604,4,30,2000,17,DM,F,32.0,33.0,DM,Dipodomys,merriami,Rodent
30604,30605,4,30,2000,17,DM,M,37.0,52.0,DM,Dipodomys,merriami,Rodent
30605,30606,4,30,2000,17,DM,F,33.0,29.0,DM,Dipodomys,merriami,Rodent
30606,30607,4,30,2000,2,PB,M,26.0,45.0,PB,Chaetodipus,baileyi,Rodent
30607,30608,4,30,2000,2,PP,M,22.0,22.0,PP,Chaetodipus,penicillatus,Rodent
30608,30609,4,30,2000,2,PP,M,21.0,19.0,PP,Chaetodipus,penicillatus,Rodent
